Id,AccountId,City,State,Country,StageName,Applicant_Type__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Largest_income_source_day_of_week__c,Frequency_for_largest_income_source__c,Total_monthly_income_ongoin_Reg_231__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,agency_collection_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Income_source_is_other_income_549__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Loan_Amount__c,Total_Repayment_Amount__c,Total_Repayments__c,Term_in_Weeks__c,Payment_Frequency__c,Applicant_Age__c,Summary_Income_CV__c,Amount_Requested__c,Employment_Status__c,Dishonours_203__c,DP_Insolvency_Indicator__c,DP_Days_in_Overdrawn_For_Period__c,Dishonours_For_Last_30_Days_DP907__c,Salary_Gov_Allowances_all_types_2117__c,DP_Monthly_avg_of_SACC_repayments__c,DP_Avg_Monthly_Loan_Liability_269__c,Repayment_Amount__c,Opportunity_Origin__c,Current_Balance__c,Opp_Number__c,loan_dishonours__c,CloseDate,Bank_Report_Gov_Benefit__c,Purpose_of_Loan__c,Loan_apply_date,DE_Results,DP_Total_Monthly_Benefit_Income__c,Total_monthly_credits__c,Summary_Income_BS__c
0062x00000FgfuSAAR,0012x00000NxcK5AAJ,Katherine South,NT,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,20.59,2932.7019,2.0,0.0,0.0,3.0,2.0,5545.6395,1.0,13.0,0.0,1940.9742,1196.6,0.0,10.13,0.0,0.0,5374.37,899.0,500.0,3000,3675.35,8.0,15.857,Fortnightly,37.0,5553.97,3000.0,Full-Time Employment,1.0,0.0,0.0659,1.0,5955.8666,0.0,3338.85,459.42,MoneySpot,,7827152,0.0,2024-01-13,False,Vehicle Expenses,2024-01-12,Green,0.0,7238.0,5553.97
0062x00000D9qj1AAB,0012800001YFNWWAA5,Erina,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,71.31,7051.0235,2.0,0.0,0.0,3.0,2.0,6596.7274,1.0,65.0,1214.5711,2948.2371,2777.37,1.0,1.38,0.0,0.0,5364.67,899.0,500.0,3000,3777.95,11.0,22.0,Fortnightly,41.0,6603.73,3000.0,Full-Time Employment,1.0,0.0,0.033,1.0,6879.22,4064.0,8999.41,343.45,MoneySpot,0.0,4601588,0.0,02-02-2023,False,Furniture or Appliances,2023-02-02,Green,0.0,8529.0,6603.73
0062x00000DJFzLAAX,0010K00001xNsDIQA0,Kaleen,ACT,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,60.46,2074.3614,2.0,0.0,0.0,4.0,2.0,4483.5561,5.0,30.0,841.287,1750.8028,1155.45,1.0,8.26,0.0,0.0,3033.33,899.0,0.0,2700,3355.44,8.0,16.0,Fortnightly,43.0,4623.56,2700.0,Full-Time Employment,5.0,0.0,0.1538,2.0,4085.2066,885.0,2502.6066,419.44,MoneySpot,0.0,4879667,1.0,17-03-2023,False,Vehicle Expenses,2023-03-17,Orange,0.0,6355.0,4623.56
0062x00000F2fXZAAZ,0012800001SDTDIAA5,WESTMEAD,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,58.03,1489.8152,2.0,0.0,0.0,3.0,2.0,4718.1673,0.0,28.0,0.0,1516.5128,1253.04,0.0,0.03,0.0,0.0,0.0,1499.0,849.0,3000,3665.53,8.0,15.571,Fortnightly,29.0,4718.17,3000.0,Part time,0.0,0.0,0.0,0.0,4190.1033,187.0,3316.6133,458.2,MoneySpot,0.0,6987623,0.0,29-10-2023,False,Furniture or Appliances,2023-10-29,Green,0.0,9628.0,4718.17
0062x00000DFC4VAAX,0012800001SDTvYAAX,Blacktown,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.29,60.13,4028.239,2.0,0.0,0.0,3.0,2.0,8205.6311,27.0,67.0,1519.1827,2996.7028,2705.43,0.0,0.45,0.0,0.0,0.0,1499.0,970.0,3000,3675.46,8.0,15.857,Fortnightly,45.0,8206.79,3000.0,,27.0,0.0,0.0,20.0,6992.3066,2295.0,6885.1533,459.44,MoneySpot,0.0,4654997,0.0,10-02-2023,False,Vehicle Expenses,2023-02-10,Green,27.0,9201.0,8206.79
0062x00000DFypXAAT,0012x00000Rr39cAAB,Saint Leonards,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,17.93,19.3,1078.3376,1.0,0.0,4.0,3.0,1.0,6095.6667,1.0,40.0,554.0221,963.75,966.25,0.0,0.37,0.0,0.0,3501.32,400.0,200.0,3000,3663.69,16.0,16.0,Weekly,32.0,6095.67,5000.0,Full-Time Employment,1.0,0.0,0.5275,0.0,5299.74,534.0,1001.1933,228.99,MoneySpot,0.0,4696518,0.0,16-02-2023,False,Travel Expenses,2023-02-16,Orange,1123.0,6261.0,6095.67
0062x00000FhCZDAA3,0012x00000lIhmYAAS,Wollert,VIC,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,57.79,6613.5458,2.0,0.0,0.0,3.0,2.0,8996.6421,0.0,110.0,264.0,3391.6814,3236.61,1.0,0.52,0.0,0.0,0.0,899.0,999.0,3000,3656.51,8.0,15.286,Fortnightly,33.0,8996.64,3000.0,Full-Time Employment,0.0,0.0,0.022,0.0,8980.59,1022.0,8554.1733,457.07,MoneySpot,,7875633,0.0,2024-01-17,False,Living Expenses,2024-01-16,Green,0.0,14484.0,8996.64
0062x00000FUZTBAA5,0012x00000g9AEEAA2,Granville,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,81.8,5006.9786,1.0,1.0,0.0,2.0,1.0,8608.6977,16.0,38.0,0.0,1118.6035,1177.74,0.0,0.16,0.0,0.0,17333.33,400.0,300.0,3000,3654.03,16.0,15.714,Weekly,46.0,9908.7,3000.0,Full-Time Employment,16.0,0.0,0.2967,4.0,5220.15,853.0,6782.5066,228.38,MoneySpot,0.0,7519576,2.0,15-12-2023,False,Living Expenses,2023-12-15,Green,0.0,10440.0,9908.7
0062x00000DrDkpAAF,0010K0000242XTTQA2,Cranley,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.02,85.41,2578.4174,1.0,3.0,2.0,1.0,1.0,8597.2494,8.0,2.0,0.0,1001.0,1001.0,1.0,0.0,0.0,1.0,1278.33,599.0,100.0,3000,3813.2,24.0,24.571,Weekly,34.0,8597.25,3550.0,Part-Time Employment,8.0,0.0,0.0,5.0,2.3333,761.0,5437.0633,158.89,QuickCash,0.0,5153150,6.0,28-04-2023,False,Vehicle Expenses,2023-04-27,Orange,2.0,8528.0,8597.25
0062x00000DVq7oAAD,0012x00000OLHGkAAP,Wattle Grove,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.05,62.09,3414.5769,1.0,0.0,0.0,1.0,1.0,21462.8295,6.0,24.0,418.7271,1928.963,1907.33,0.0,41.97,0.0,1.0,11638.45,599.0,2000.0,3000,3793.45,24.0,24.0,Weekly,42.0,21435.45,3000.0,Full-Time Employment,6.0,0.0,0.0989,1.0,0.0,2243.0,3607.91,158.07,MoneySpot,-0.2,5479146,5.0,02-06-2023,False,Travel Expenses,2023-06-02,Orange,13.0,22504.0,21435.45
0062x00000E4I5PAAV,0012x00000dbmCHAAY,Weetangera,ACT,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,43.15,53.3333,2.0,0.0,0.0,3.0,2.0,5209.7717,1.0,18.0,0.0,1945.32,1937.32,0.0,0.34,0.0,1.0,2600.0,599.0,1100.0,3000,3772.03,12.0,22.857,Fortnightly,28.0,5604.77,3500.0,Part-Time Employment,1.0,0.0,0.0,0.0,0.0,1292.0,1349.7166,314.34,MoneySpot,0.0,5555345,0.0,09-06-2023,False,Furniture or Appliances,2023-06-09,Orange,0.0,8431.0,5604.77
0062x00000E4SzoAAF,0012x00000dA9BIAA0,Charlestown,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,60.29,1983.132,1.0,0.0,0.0,4.0,1.0,6112.3106,0.0,58.0,1176.9455,1230.2307,1230.0,1.0,6.95,0.0,0.0,4649.67,599.0,1400.0,2800,3439.05,16.0,15.714,Weekly,50.0,6117.31,2800.0,Full-Time Employment,0.0,0.0,1.0,0.0,5331.0,1489.0,1966.63,214.95,MoneySpot,0.0,5575648,0.0,11-06-2023,False,Other Expenses,2023-06-11,Green,0.0,6434.0,6117.31
0062x00000EzlkmAAB,0012x00000PwaKrAAJ,Mitchell Park,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.21,49.94,1960.2054,1.0,0.0,0.0,4.0,1.0,5425.658,8.0,71.0,651.7857,1248.645,1183.51,1.0,0.0,0.0,0.0,1400.0,400.0,1800.0,3000,3658.71,16.0,15.857,Weekly,36.0,11993.91,3000.0,Casual Employment,8.0,0.0,0.0,0.0,1664.86,2126.0,3507.3266,228.67,MoneySpot,0.0,6833249,3.0,14-10-2023,False,Furniture or Appliances,2023-10-14,Green,14.0,6645.0,11993.91
0062x00000DtAGaAAN,0012x00000g7rbgAAA,Yeoval,NSW,Australia,Closed Lost,Existing Client-Granted Loan Before,9.37,95.24,991.0866,2.0,0.0,2.0,3.0,2.0,4525.7088,0.0,20.0,692.3764,1400.6783,1482.61,0.0,1.98,0.0,0.0,3733.35,599.0,740.0,2550,3172.5,8.0,15.286,Fortnightly,42.0,5816.3,2550.0,Part-Time Employment,0.0,0.0,0.2088,0.0,5640.3233,841.0,1798.12,396.57,MoneySpot,,5293049,0.0,17-05-2023,False,Living Expenses,2023-05-16,Orange,588.0,6273.0,5816.3
0062x00000ECM6UAAX,0012x00000iJOz7AAG,Castlereagh,NSW,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.0,53.47,177.8682,0.0,2.0,0.0,0.0,0.0,136.6666,20.0,51.0,301.6864,0.0,0.0,4.0,0.26,0.0,0.0,4337.67,400.0,400.0,3000,3549.1,10.0,10.429,Weekly,32.0,4490.13,3000.0,Full-Time Employment,20.0,0.0,0.0,9.0,0.0,301.0,938.0866,354.92,MoneySpot,,5873565,11.0,10-07-2023,False,Medical Expenses,2023-07-09,Orange,0.0,4696.0,4490.13
0062x00000EMZK2AAP,0012x00000gnyCOAAY,Albanvale,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,68.25,1762.9537,4.0,0.0,0.0,3.0,4.0,10451.6378,0.0,22.0,320.0,1948.4142,1700.27,1.0,0.29,0.0,0.0,0.0,599.0,1700.0,3000,3901.02,15.0,29.714,Fortnightly,38.0,10451.64,3000.0,,0.0,0.0,0.0,0.0,6620.9133,1217.0,3008.9933,260.07,MoneySpot,4.89,6111008,0.0,05-08-2023,False,Other Expenses,2023-08-04,Green,0.0,13923.0,10451.64
0062x00000GEFmAAAX,0012x00000n2jAZAAY,Gatton,QLD,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,68.28,1324.0733,1.0,0.0,0.0,3.0,1.0,4118.222,0.0,24.0,0.0,947.7553,938.85,0.0,0.06,2.0,0.0,0.0,599.0,200.0,3000,3631.41,14.0,14.0,Weekly,30.0,5770.26,3000.0,Full-Time Employment,0.0,0.0,0.011,0.0,4106.94,165.0,3953.4433,259.39,MoneySpot,,8456845,0.0,2024-03-18,False,Other Expenses,2024-03-14,Orange,0.0,9538.0,5770.26
0062x00000EdtOGAAZ,0012x00000XKweuAAD,Paraburdoo,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,94.57,4933.81,3.0,0.0,0.0,5.0,3.0,8678.7232,0.0,15.0,1119.6274,8678.6566,12487.47,1.0,0.0,0.0,0.0,11039.96,1500.0,320.0,3000,3878.88,5.0,23.714,Monthly,45.0,8685.39,5000.0,Full-Time Employment,8.0,0.0,0.044,0.0,8678.6566,1691.0,4933.81,775.78,MoneySpot,0.0,6449773,0.0,07-09-2023,False,Child Expenses,2023-09-07,Orange,0.0,8679.0,8685.39
0062x00000DIcozAAD,0012x00000cldsWAAQ,St Leonards,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,67.99,2759.0479,2.0,0.0,0.0,4.0,2.0,9500.5801,1.0,32.0,801.8525,3000.0,3000.0,0.0,0.0,0.0,0.0,4611.54,1499.0,2100.0,3000,3706.84,10.0,18.857,Fortnightly,46.0,12888.97,5000.0,Full-Time Employment,1.0,0.0,0.2637,0.0,5000.0,1507.0,3551.7033,370.69,MoneySpot,0.0,4844643,1.0,11-03-2023,False,Child Expenses,2023-03-11,Orange,0.0,13371.0,12888.97
0062x00000DZN3TAAX,0012x000003DMx0AAG,BURLEIGH WATERS,QLD,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.0,74.82,897.3594,1.0,0.0,0.0,2.0,1.0,56855.1623,1.0,11.0,0.0,8666.6666,1000.0,0.0,80.99,0.0,1.0,0.0,599.0,1075.0,3000,3549.34,10.0,10.429,Weekly,26.0,240576.92,3000.0,Unemployed,1.0,0.0,0.0659,1.0,0.0,0.0,1207.5,354.94,MoneySpot,,5088620,1.0,18-04-2023,False,Medical Expenses,2023-04-18,Orange,0.0,515381.0,240576.92
0062x00000DY25LAAT,0010K00001iJADIQA4,Koongamia,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.14,58.67,6307.3267,2.0,0.0,0.0,3.0,2.0,8267.2986,0.0,44.0,688.2857,3805.2228,3623.79,0.0,0.4,0.0,0.0,5200.0,599.0,1680.0,2650,3330.26,9.0,18.0,Fortnightly,40.0,8272.3,3000.0,Full-Time Employment,0.0,0.0,0.022,0.0,8878.8533,3438.0,8184.7466,370.03,MoneySpot,-0.47,5008926,0.0,06-04-2023,False,Home Maintenance & Repairs,2023-04-06,Green,13.0,9209.0,8272.3
0062x00000E5YMCAA3,0012x00000iJYojAAG,Macquarie Fields,NSW,Australia,Closed Lost,New Client-New Loan,33.45,93.73,732.65,1.0,0.0,4.0,4.0,1.0,6890.7503,1.0,42.0,247.0184,866.6062,901.9,1.0,0.0,0.0,0.0,4766.67,400.0,300.0,2700,3250.98,9.0,9.429,Weekly,36.0,7020.82,2700.0,Full-Time Employment,1.0,0.0,0.2637,1.0,7097.34,367.0,857.83,361.23,MoneySpot,,5662928,0.0,20-06-2023,False,Living Expenses,2023-06-20,Orange,2475.0,7397.0,7020.82
0062x00000DXCaEAAX,0012x00000IOrt9AAD,Wakeley,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,59.18,3380.2809,2.0,0.0,0.0,2.0,2.0,8402.1752,0.0,36.0,852.6145,3867.3028,4115.66,0.0,4.53,0.0,0.0,0.0,400.0,100.0,3000,3674.94,8.0,15.857,Fortnightly,41.0,8407.18,3000.0,,0.0,0.0,0.044,0.0,9023.7066,1904.0,4421.2033,459.37,MoneySpot,0.0,4960438,0.0,30-03-2023,False,Home Maintenance & Repairs,2023-03-29,Orange,0.0,9369.0,8407.18
0062x00000EzS6PAAV,0012x00000G1u1dAAB,Lenswood,SA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,100.0,4097.8859,1.0,0.0,0.0,2.0,1.0,4655.3012,4.0,69.0,0.0,1071.3576,1045.23,0.0,4.66,0.0,0.0,3778.49,899.0,1430.0,2900,3614.0,20.0,19.857,Weekly,36.0,4665.3,2900.0,Full-Time Employment,4.0,0.0,0.1758,0.0,4642.55,1178.0,4577.0966,180.71,MoneySpot,0.0,6809614,2.0,12-10-2023,False,Other Expenses,2023-10-11,Orange,0.0,5341.0,4665.3
0062x00000DWm4RAAT,0012x00000c7kBCAAY,Casuarina,NT,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,87.26,140.3942,4.0,0.0,0.0,5.0,4.0,4339.3333,1.0,48.0,857.1546,1126.2,1165.0,0.0,1.31,0.0,1.0,2646.0,1499.0,245.0,3000,3723.39,20.0,19.857,Weekly,21.0,4339.33,5000.0,Full-Time Employment,1.0,0.0,0.7143,0.0,0.0,1534.0,1672.6533,186.17,MoneySpot,0.0,4937002,0.0,26-03-2023,False,Furniture or Appliances,2023-03-26,Orange,0.0,7192.0,4339.33
0062x00000FXByYAAX,0012x00000dcCJuAAM,Pascoe Vale,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,83.14,3205.4779,2.0,0.0,0.0,4.0,2.0,4980.9188,0.0,35.0,330.564,2126.9666,2774.67,0.0,0.15,1.0,0.0,3683.33,599.0,400.0,3000,3684.55,8.0,16.143,Fortnightly,32.0,4990.92,5000.0,Full-Time Employment,14.0,0.0,0.0,4.0,4253.9333,1188.0,4206.2533,460.57,MoneySpot,0.0,7731107,2.0,2024-01-04,False,Other Expenses,2024-01-04,Orange,0.0,4616.0,4990.92
0062x00000DYTo5AAH,0012x00000LSbOAAA1,East Victoria Park,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,42.75,2462.0,2.0,0.0,0.0,3.0,2.0,10943.7369,4.0,29.0,449.2353,2970.2871,3029.84,1.0,0.0,0.0,0.0,1427.0,1499.0,1200.0,3000,3656.51,8.0,15.286,Fortnightly,31.0,10943.74,4000.0,Full-Time Employment,4.0,0.0,0.0,0.0,11418.0,287.0,2693.8533,457.07,MoneySpot,0.0,5036208,0.0,13-04-2023,False,Medical Expenses,2023-04-12,Green,0.0,11663.0,10943.74
0062x00000DUeKSAA1,0010K000022OTDfQAO,Wilsonton Heights,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,34.0,535.7171,2.0,0.0,0.0,3.0,2.0,4757.5778,0.0,21.0,0.0,2178.2833,2906.02,0.0,0.82,0.0,0.0,3926.0,599.0,800.0,3000,3745.21,10.0,20.0,Fortnightly,48.0,8621.57,3000.0,Full-Time Employment,0.0,0.0,0.0,0.0,8402.3666,328.0,1420.2,374.53,MoneySpot,0.0,5378270,0.0,24-05-2023,False,Child Expenses,2023-05-24,Orange,0.0,6068.0,8621.57
0062x00000DrnHrAAJ,0010K000028fDrmQAE,Munster,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.53,39.55,1623.6909,4.0,0.0,0.0,4.0,4.0,5818.3696,0.0,29.0,620.8911,2170.9257,1886.93,1.0,0.14,0.0,0.0,0.0,400.0,600.0,3000,3651.34,8.0,15.143,Fortnightly,46.0,5818.37,3000.0,,0.0,0.0,0.022,0.0,5758.5533,1533.0,3596.0066,456.42,MoneySpot,0.0,5195388,0.0,05-05-2023,False,Travel Expenses,2023-05-05,Green,31.0,5789.0,5818.37
0062x00000DIX63AAH,0012x00000gpE4LAAU,Broadbeach,QLD,Australia,Closed Lost,New Client-New Loan,0.0,82.05,209.1784,4.0,0.0,0.0,5.0,4.0,2475.1666,3.0,25.0,0.0,777.75,820.0,1.0,5.1,0.0,1.0,4766.67,400.0,2000.0,3000,3583.8,5.0,10.0,Fortnightly,22.0,9085.2,3000.0,Full-Time Employment,3.0,0.0,0.0,1.0,0.0,0.0,116.28,716.76,MoneySpot,,4837775,0.0,13-03-2023,False,Medical Expenses,2023-03-10,Orange,0.0,7395.0,9085.2
0062x00000ELTo6AAH,0012x00000WWrO0AAL,Fawkner,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,89.97,562.6199,3.0,0.0,0.0,5.0,3.0,5090.81,0.0,6.0,0.0,4232.0,4232.0,0.0,0.0,0.0,0.0,2459.11,599.0,737.0,2550,3196.46,4.0,15.714,Monthly,42.0,4232.0,2550.0,Full-Time Employment,0.0,0.0,0.3077,0.0,4232.0,535.0,632.15,799.12,QuickCash,-0.31,6036717,0.0,28-07-2023,False,Vehicle Expenses,2023-07-28,Green,0.0,5474.0,4232.0
0062x00000Ewb9UAAR,0010K00001oAshLQAS,Tarcoola Beach,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.09,54.95,6086.8566,3.0,0.0,0.0,2.0,3.0,11128.2098,0.0,46.0,1723.477,9308.21,11976.27,1.0,0.0,0.0,0.0,6000.0,899.0,900.0,3000,3737.05,4.0,17.286,Monthly,64.0,11128.21,3000.0,Full-Time Employment,0.0,0.0,0.0879,0.0,9308.21,3811.0,6820.19,934.27,QuickCash,0.0,6600488,0.0,21-09-2023,False,Medical Expenses,2023-09-21,Green,14.0,14619.0,11128.21
0062x00000GFpB7AAL,0012x00000c7lO3AAI,Toormina,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,79.89,3861.3333,1.0,0.0,0.0,3.0,1.0,3776.0099,0.0,49.0,0.0,21.2727,36.0,0.0,5.49,0.0,1.0,2916.4,400.0,1200.0,3000,3701.05,4.0,16.143,Monthly,48.0,36266.72,5000.0,Full-Time Employment,0.0,0.0,0.0,0.0,1377.8333,1091.0,10383.32,925.27,MoneySpot,0.0,8586952,0.0,2024-03-24,False,Home Maintenance & Repairs,2024-03-24,Orange,0.0,44172.0,36266.72
0062x00000FWTQmAAP,0012x00000KMuFqAAL,Truganina,VIC,Australia,Closed Lost,Existing Client-No Loan Granted Ever,53.05,58.49,0.0,4.0,0.0,4.0,4.0,4.0,5921.8866,0.0,6.0,0.0,1026.098,1212.4,1.0,0.0,0.0,0.0,0.0,400.0,400.0,3000,,,,Fortnightly,35.0,5921.89,3000.0,Unemployed,0.0,0.0,0.0659,0.0,3843.6866,0.0,328.4333,,Financier-2,,7672816,0.0,01-01-2024,True,Other Expenses,2023-12-29,Orange,3844.0,7245.0,5921.89
0062x00000FgrQBAAZ,0012x00000gqYq3AAE,Southport,QLD,Australia,Closed Lost,Existing Client-Granted Loan Before,29.44,92.52,2861.8132,2.0,0.0,4.0,3.0,2.0,7300.3609,2.0,16.0,0.0,1592.082,1928.94,0.0,0.24,0.0,0.0,0.0,400.0,1300.0,3000,3767.4,12.0,22.714,Fortnightly,42.0,7374.29,5000.0,Part-Time Employment,2.0,0.0,0.0,0.0,4974.7733,769.0,3018.9033,313.96,MoneySpot,,7852024,2.0,2024-01-16,False,Home Maintenance & Repairs,2024-01-13,Orange,2321.0,7882.0,7374.29
0062x00000DHdvNAAT,0012x00000Ttqh1AAB,Hillsdale,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,59.16,2821.2555,2.0,0.0,0.0,3.0,2.0,5644.5011,5.0,57.0,865.5584,2017.1928,1998.37,0.0,0.0,0.0,0.0,4662.34,899.0,1000.0,2750,3434.66,9.0,17.857,Fortnightly,45.0,5644.5,3000.0,Full-Time Employment,5.0,0.0,0.0,1.0,5515.3533,1255.0,4266.5166,381.63,MoneySpot,0.0,4789203,0.0,03-03-2023,False,Relocation Expenses,2023-03-03,Green,0.0,6727.0,5644.5
0062x00000D9qzYAAR,0012x00000L3Q8MAAV,Patterson Lakes,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,73.89,2151.7746,1.0,5.0,0.0,3.0,1.0,7151.3931,13.0,93.0,344.1429,1613.1966,1253.61,0.0,6.91,0.0,0.0,5507.68,400.0,1450.0,3000,3663.24,16.0,16.0,Weekly,42.0,8218.87,5000.0,Full-Time Employment,13.0,0.0,0.044,10.0,1613.1966,2752.0,4533.28,228.96,Financier-2,-0.2,4601775,13.0,02-02-2023,False,Living Expenses,2023-02-02,Green,0.0,8048.0,8218.87
0062x00000ExgqxAAB,0012x00000cLB1OAAW,Guildford,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,76.8,1937.6243,1.0,0.0,0.0,2.0,1.0,9182.248,2.0,100.0,1590.4441,1849.2846,1773.32,2.0,0.04,0.0,0.0,7220.47,599.0,800.0,3000,3653.64,16.0,15.714,Weekly,47.0,9187.58,3000.0,Full-Time Employment,2.0,0.0,0.3626,0.0,8013.5666,1656.0,12979.12,228.36,MoneySpot,0.0,6680599,0.0,30-09-2023,False,Home Maintenance & Repairs,2023-09-30,Green,0.0,20099.0,9187.58
0062x00000DAYH4AAP,0012x00000IMitMAAT,Montmorency,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,62.56,2778.0382,4.0,0.0,0.0,4.0,4.0,4486.2832,9.0,113.0,273.4458,779.61,834.77,0.0,29.24,0.0,0.0,2023.65,599.0,720.0,3000,3775.75,22.0,22.429,Weekly,22.0,4798.34,4000.0,Full-Time Employment,9.0,0.0,0.6264,1.0,3283.3666,1451.0,3189.1533,171.63,MoneySpot,0.0,4635028,5.0,07-02-2023,False,Vehicle Expenses,2023-02-07,Green,0.0,6201.0,4798.34
0062x00000Ec8hZAAR,0012x00000GddzfAAB,Dromana,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,30.35,47.09,1686.1033,2.0,0.0,4.0,4.0,2.0,6880.8556,0.0,66.0,516.5836,1875.1214,1838.0,1.0,0.2,0.0,0.0,0.0,1499.0,0.0,2800,3772.28,18.0,35.857,Fortnightly,30.0,6281.17,2800.0,,0.0,0.0,0.0,0.0,6639.7266,1676.0,2414.81,209.58,MoneySpot,0.0,6335414,0.0,26-08-2023,False,Home Maintenance & Repairs,2023-08-26,Orange,2701.0,8897.0,6281.17
0062x00000D8TjqAAF,0012x000003DksHAAS,Parramatta,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,95.57,31.7262,2.0,2.0,0.0,3.0,2.0,7771.4366,11.0,11.0,0.0,2329.6483,2515.2,1.0,0.0,0.0,0.0,5756.81,899.0,230.0,3000,3759.95,10.0,20.429,Fortnightly,27.0,7694.77,22300.0,Full-Time Employment,11.0,0.0,0.3187,0.0,7292.63,81.0,878.9466,376.0,MoneySpot,0.0,4534951,7.0,23-01-2023,False,Living Expenses,2023-01-23,Orange,0.0,9984.0,7694.77
0062x00000EO3wrAAD,0012x00000kfqsKAAQ,Toowoomba,QLD,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.29,72.5,261.582,4.0,0.0,0.0,4.0,4.0,2540.5,9.0,24.0,174.6786,846.8333,884.0,0.0,0.0,0.0,1.0,950.0,0.0,660.0,2800,3360.28,9.0,9.571,Weekly,41.0,2540.5,2800.0,Full-Time Employment,9.0,0.0,0.0,0.0,0.0,222.0,2269.2733,373.37,MoneySpot,,6228450,9.0,16-08-2023,False,Appliances And Furniture,2023-08-16,Orange,13.0,4358.0,2540.5
0062x00000DVlhXAAT,0010K000026MGdLQAW,Yarrabilba,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,99.53,5739.6348,1.0,0.0,0.0,4.0,1.0,10398.1329,9.0,138.0,464.3756,2104.0084,2109.47,1.0,0.0,0.0,0.0,6066.67,400.0,400.0,3000,3793.45,24.0,24.0,Weekly,40.0,11420.18,3000.0,Full-Time Employment,9.0,0.0,0.978,4.0,9117.37,1677.0,6041.27,158.07,MoneySpot,0.0,5474515,4.0,02-06-2023,False,Veterinary Expenses,2023-06-02,Orange,0.0,10960.0,11420.18
0062x00000FVTbbAAH,0012x00000cjWIWAA2,Saint George,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,64.04,3492.7156,4.0,0.0,0.0,2.0,4.0,1383.0499,0.0,29.0,1280.0,1228.15,1228.15,0.0,9.93,0.0,0.0,4883.67,599.0,880.0,3000,3658.78,16.0,15.857,Weekly,33.0,11177.07,3000.0,Full-Time Employment,0.0,0.0,0.0,0.0,1228.15,1347.0,4631.5566,228.68,MoneySpot,1.67,7594960,0.0,21-12-2023,False,Life Event Expenses,2023-12-21,Green,0.0,10439.0,11177.07
