Id,AccountId,City,State,Country,StageName,Applicant_Type__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Largest_income_source_day_of_week__c,Frequency_for_largest_income_source__c,Total_monthly_income_ongoin_Reg_231__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,agency_collection_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Income_source_is_other_income_549__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Loan_Amount__c,Total_Repayment_Amount__c,Total_Repayments__c,Term_in_Weeks__c,Payment_Frequency__c,Applicant_Age__c,Summary_Income_CV__c,Amount_Requested__c,Employment_Status__c,Dishonours_203__c,DP_Insolvency_Indicator__c,DP_Days_in_Overdrawn_For_Period__c,Dishonours_For_Last_30_Days_DP907__c,Salary_Gov_Allowances_all_types_2117__c,DP_Monthly_avg_of_SACC_repayments__c,DP_Avg_Monthly_Loan_Liability_269__c,Repayment_Amount__c,Opportunity_Origin__c,Current_Balance__c,Opp_Number__c,loan_dishonours__c,Bank_Report_Gov_Benefit__c,Purpose_of_Loan__c,DE_Results,DP_Total_Monthly_Benefit_Income__c,Total_monthly_credits__c,Summary_Income_BS__c
0062x00000DUeK8AAL,0012x00000WsN98AAF,Glenfield,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.12,54.57,2892.9631,4.0,0.0,0.0,5.0,4.0,9369.3299,4.0,37.0,2767.3466,4272.8725,4890.83,1.0,0.0,0.0,0.0,4700.0,400.0,300.0,2050,2719.07,5.0,20.571,Monthly,50.0,9178.83,3000.0,Full-Time Employment,4.0,0.0,0.1648,0.0,5697.1633,2490.0,3378.2966,543.82,MoneySpot,0.0,5378269,2.0,False,Travel Expenses,Green,13.0,10768.0,9178.83
0062x00000EdmHzAAJ,0012x00000MhU1qAAF,Wandong,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,80.59,2036.4942,2.0,1.0,0.0,3.0,2.0,4602.0949,11.0,75.0,480.9527,2111.3214,2011.15,1.0,0.51,0.0,0.0,0.0,599.0,0.0,2050,2818.44,15.0,30.0,Fortnightly,23.0,4903.76,2050.0,Full-Time Employment,11.0,0.0,0.967,9.0,4926.4166,2273.0,3177.8066,187.9,MoneySpot,3.38,6442407,4.0,False,Vehicle Expenses,Orange,0.0,5935.0,4903.76
0062x00000DVxzaAAD,0012x00000XDd7uAAD,Numurkah,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,49.03,1086.1882,1.0,0.0,0.0,3.0,1.0,5537.859,7.0,26.0,832.9487,1274.4666,1124.46,1.0,0.0,0.0,0.0,1582.33,400.0,900.0,2050,2633.08,16.0,15.714,Weekly,24.0,8772.86,2500.0,Full-Time Employment,7.0,0.0,0.2418,0.0,1274.4666,831.0,1083.2133,164.57,MoneySpot,0.0,4886554,7.0,False,Vehicle Expenses,Orange,0.0,4513.0,8772.86
0062x00000EyG18AAF,0012x000005TxmxAAC,Mount Louisa,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,15.58,57.73,3670.9724,1.0,0.0,2.0,5.0,1.0,7404.251,0.0,50.0,1683.2366,558.5769,635.0,0.0,0.13,0.0,0.0,0.0,599.0,100.0,2050,2893.46,36.0,36.571,Weekly,28.0,8387.92,5000.0,Part-Time Employment,0.0,0.0,0.1099,0.0,5634.63,2576.0,3649.62,80.38,MoneySpot,0.0,6723546,0.0,False,Vehicle Expenses,Orange,1480.0,9494.0,8387.92
0062x00000ExOrcAAF,0010K00002BRrRJQA1,Blacktown,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,65.43,6705.751,2.0,0.0,0.0,4.0,2.0,6440.5664,0.0,40.0,0.0,2445.49,2596.36,0.0,0.0,0.0,0.0,4333.33,899.0,1103.0,2050,2753.18,12.0,24.286,Fortnightly,49.0,6440.57,2050.0,Full-Time Employment,0.0,0.0,0.4396,0.0,4890.98,1421.0,7293.1366,229.44,Financier-2,0.0,6660461,0.0,False,Travel Expenses,Orange,0.0,8281.0,6440.57
0062x00000DHPf4AAH,0012x00000SI74uAAD,Derby,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,29.94,1333.2619,1.0,0.0,0.0,4.0,1.0,6332.2085,0.0,67.0,1065.558,1665.4583,1641.5,0.0,2.36,0.0,0.0,1500.0,400.0,300.0,2050,2646.2,16.0,16.286,Weekly,32.0,6337.21,2050.0,Full-Time Employment,0.0,0.0,0.3516,0.0,6661.8333,1944.0,1977.42,165.39,Financier-2,0.0,4776967,0.0,False,Furniture or Appliances,Green,0.0,9450.0,6337.21
0062x00000EwI9pAAF,0012x00000g7cHHAAY,Parmelia,WA,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,63.99,1841.9881,2.0,0.0,0.0,4.0,2.0,5500.0542,0.0,18.0,554.3003,1876.3483,1841.03,0.0,0.03,0.0,0.0,0.0,599.0,0.0,2050,2903.29,18.0,36.429,Fortnightly,37.0,9845.66,2050.0,,0.0,0.0,0.0,0.0,8076.43,964.0,1758.8,161.3,MoneySpot,,6577484,0.0,False,Living Expenses,Orange,0.0,6183.0,9845.66
0062x00000DGBjlAAH,0010K00002BUVcEQAX,Greenvale,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.28,74.86,1828.0009,2.0,1.0,0.0,4.0,2.0,6341.2875,6.0,20.0,769.8676,2565.8516,2781.61,0.0,13.28,0.0,0.0,4200.0,599.0,1500.0,2050,2648.61,8.0,15.857,Fortnightly,31.0,6411.29,2050.0,Full-Time Employment,7.0,0.0,0.3297,2.0,5818.37,1223.0,1943.4533,331.08,QuickCash,0.0,4708945,2.0,False,Other Expenses,Green,23.0,8005.0,6411.29
0062x00000E4GNlAAN,0012x00000dbqmvAAA,Lake Conjola,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,1.74,67.54,1931.857,1.0,0.0,0.0,3.0,1.0,3156.4865,0.0,35.0,0.0,726.4246,550.48,0.0,0.28,0.0,0.0,0.0,599.0,600.0,2050,2636.38,16.0,15.857,Weekly,56.0,3156.49,2050.0,,0.0,0.0,0.0,0.0,3147.84,479.0,1825.0133,164.78,QuickCash,0.0,5553817,0.0,False,Vehicle Expenses,Green,56.0,3203.0,3156.49
0062x00000DYlTVAA1,0012x00000LP4sYAAT,Kirwan,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,82.59,0.0,4.0,0.0,0.0,3.0,4.0,4954.0166,5.0,12.0,0.0,1848.2,966.0,0.0,0.68,0.0,0.0,0.0,599.0,0.0,2050,2639.84,16.0,16.0,Weekly,30.0,7004.02,2050.0,,5.0,0.0,0.0659,0.0,3080.3333,413.0,1384.75,165.0,QuickCash,0.0,5052122,0.0,False,Vehicle Expenses,Green,0.0,9627.0,7004.02
0062x00000DIORrAAP,0010K0000260SO8QAM,Coombabah,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,69.01,5711.9832,4.0,0.0,0.0,4.0,4.0,6737.6033,19.0,87.0,2088.9844,2021.281,1774.81,0.0,0.0,0.0,0.0,5633.33,599.0,2000.0,2050,2643.16,16.0,16.143,Weekly,37.0,6756.6,2050.0,Full-Time Employment,19.0,0.0,0.3407,2.0,6737.6033,1940.0,5804.4833,165.2,QuickCash,0.0,4830506,16.0,False,Vehicle Expenses,Orange,0.0,6824.0,6756.6
0062x00000EwTrQAAV,0012x00000fmo17AAA,Seaford,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,52.47,13914.0551,1.0,0.0,0.0,3.0,1.0,11848.236,40.0,99.0,0.0,2548.0992,2474.57,1.0,0.06,0.0,0.0,12751.94,899.0,1000.0,2050,2785.33,28.0,28.143,Weekly,47.0,11848.24,3000.0,Full-Time Employment,40.0,0.0,0.011,18.0,11041.7633,1270.0,11957.1166,99.48,MoneySpot,1.94,6591091,18.0,False,Furniture or Appliances,Green,0.0,12608.0,11848.24
0062x00000EwabnAAB,0012x00000hZX5GAAW,Granville,NSW,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,77.9,226.69,1.0,0.0,0.0,2.0,1.0,7897.2066,10.0,33.0,130.3571,1095.23,542.0,1.0,0.88,0.0,0.0,0.0,400.0,460.0,2050,2636.47,16.0,15.857,Weekly,31.0,7897.21,2050.0,,10.0,0.0,0.0,0.0,5111.0733,441.0,629.9333,164.78,MoneySpot,,6600029,3.0,False,Living Expenses,Green,0.0,7766.0,7897.21
0062x00000GGA9PAAX,0012x00000o4k82AAA,Taree,NSW,Australia,Closed Lost,New Client-New Loan,0.0,97.38,0.0,1.0,0.0,0.0,2.0,1.0,3148.3487,0.0,6.0,0.0,605.5084,581.0,1.0,0.0,0.0,0.0,550.0,2000.0,300.0,2050,2616.47,14.0,14.0,Weekly,27.0,3115.44,4000.0,Part-Time Employment,0.0,0.0,0.0659,0.0,2623.87,0.0,15.46,186.9,MoneySpot,,8613004,0.0,False,Repay Existing Debt,Orange,0.0,3365.0,3115.44
0062x00000DAOu6AAH,0012x00000g8NCdAAM,Paralowie,SA,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,66.26,0.0,2.0,2.0,0.0,4.0,2.0,6662.6126,3.0,19.0,960.0,2142.036,2547.41,0.0,0.78,1.0,0.0,0.0,599.0,0.0,2500,3098.72,8.0,16.571,Fortnightly,36.0,8012.61,2500.0,Full-Time Employment,3.0,0.0,0.1758,3.0,3570.06,341.0,970.4933,387.34,MoneySpot,,4628183,3.0,False,Living Expenses,Green,0.0,10463.0,8012.61
0062x00000DriZnAAJ,0012x00000dc3BdAAI,Inverell,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,34.23,593.861,1.0,0.0,0.0,3.0,1.0,3365.4277,7.0,23.0,463.5065,774.51,852.8,0.0,0.0,0.0,0.0,1100.0,400.0,400.0,2050,2642.91,16.0,16.143,Weekly,25.0,3396.96,2050.0,Full-Time Employment,7.0,0.0,0.0,4.0,3356.21,178.0,404.23,165.19,QuickCash,0.0,5186733,5.0,False,Home Maintenance & Repairs,Green,0.0,4020.0,3396.96
0062x00000DZKHwAAP,0012x00000Rpqh1AAB,Claremont,TAS,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,29.45,1336.0444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,323.894,0.0,0.0,0.0,0.0,0.0,0.0,3973.67,599.0,400.0,2050,2646.72,16.0,16.286,Weekly,42.0,4624.64,2050.0,Full-Time Employment,0.0,0.0,0.0,0.0,0.0,647.0,2646.97,165.43,MoneySpot,0.0,5086827,0.0,False,Furniture or Appliances,Green,0.0,5036.0,4624.64
0062x00000FKlOaAAL,0012x00000mJz9yAAC,Leichhardt,QLD,Australia,Closed Lost,Existing Client-No Loan Granted Ever,50.74,47.4,408.5767,1.0,0.0,4.0,1.0,4.0,7399.6866,0.0,43.0,0.0,938.4542,881.3,0.0,0.0,0.0,0.0,1950.0,1499.0,1820.0,2050,2740.78,24.0,24.286,Weekly,36.0,8546.83,5000.0,Contract Employment,0.0,0.0,0.0,0.0,5401.5066,21.0,2438.7466,114.2,MoneySpot,,7413445,0.0,True,Veterinary Expenses,Orange,4091.0,8062.0,8546.83
0062x00000F1PSiAAN,0010K00001y371AQAQ,Colac,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,2.54,79.68,520.68,1.0,0.0,2.0,3.0,1.0,1294.4235,1.0,16.0,972.5166,137.5,100.0,1.0,0.93,0.0,1.0,4766.67,1499.0,500.0,2050,2636.46,16.0,15.857,Weekly,32.0,10864.96,2050.0,Full-Time Employment,1.0,0.0,0.0,0.0,111.6333,1997.0,2386.5533,164.78,MoneySpot,-0.21,6891185,0.0,False,Medical Expenses,Orange,153.0,6007.0,10864.96
0062x00000FUZmrAAH,0012x00000hWi4BAAS,Phillip,ACT,Australia,Loan Paid,Existing Client-Granted Loan Before,0.09,82.31,436.5625,2.0,0.0,2.0,4.0,2.0,5547.8783,1.0,10.0,0.0,2528.1683,2539.06,0.0,8.96,0.0,0.0,2600.0,599.0,200.0,2050,2628.09,8.0,15.0,Fortnightly,30.0,11529.88,2050.0,Full-Time Employment,1.0,0.0,0.0,1.0,5111.47,2506.0,2599.1066,328.52,MoneySpot,0.0,7519889,0.0,False,Other Expenses,Orange,55.0,56927.0,11529.88
0062x00000EOHbUAAX,0012800001YGdcWAAT,Pyrmont,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,48.39,2932.6941,2.0,0.0,0.0,3.0,2.0,6060.1092,1.0,34.0,426.5342,1729.3,1752.98,1.0,0.0,0.0,0.0,2708.33,899.0,600.0,2050,2741.87,13.0,24.857,Fortnightly,48.0,6072.48,2050.0,Full-Time Employment,1.0,0.0,0.0,1.0,3458.6,1090.0,3624.9633,210.92,MoneySpot,0.0,6245652,0.0,False,Home Maintenance & Repairs,Orange,0.0,6587.0,6072.48
0062x00000Ecr7QAAR,0010K000029JZMVQA4,Rocky Point,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,85.12,817.05,4.0,0.0,0.0,3.0,4.0,5668.4764,3.0,21.0,254.0878,1601.254,1729.88,0.0,0.0,0.0,0.0,3466.67,400.0,320.0,2050,2651.47,8.0,16.0,Fortnightly,44.0,3891.81,2050.0,Full-Time Employment,3.0,0.0,0.5165,0.0,3130.81,865.0,1280.2766,331.44,Financier-2,0.0,6382846,0.0,False,Travel Expenses,Green,0.0,5768.0,3891.81
0062x00000FULnTAAX,0012x00000dc2oPAAQ,Springfield Lakes,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.43,63.88,2402.7873,1.0,0.0,0.0,3.0,1.0,6356.235,16.0,72.0,0.0,1462.7,1462.7,2.0,0.97,0.0,0.0,0.0,599.0,1200.0,2050,2639.84,16.0,16.0,Weekly,26.0,6375.91,2050.0,Full-Time Employment,16.0,0.0,0.5604,0.0,6351.5666,0.0,2273.29,165.0,MoneySpot,0.0,7503706,2.0,False,Vehicle Expenses,Green,28.0,6366.0,6375.91
0062x00000E50JhAAJ,0012800001GhXGFAA3,Risdon Park,SA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,80.64,1707.5825,1.0,2.0,0.0,2.0,1.0,10645.6673,18.0,46.0,990.85,1370.0061,1130.54,1.0,9.24,0.0,0.0,3791.67,599.0,500.0,2050,2754.22,26.0,25.857,Weekly,46.0,10569.67,2050.0,Full-Time Employment,18.0,0.0,0.3516,5.0,5936.6933,1262.0,2872.69,105.94,MoneySpot,0.0,5615806,18.0,False,Travel Expenses,Orange,0.0,12116.0,10569.67
0062x00000DAuFSAA1,0012x00000fmRMBAA2,Berserker,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,68.0,372.6376,1.0,0.0,0.0,4.0,1.0,5381.7793,3.0,16.0,0.0,1200.6875,1221.25,0.0,14.0,0.0,0.0,10290.21,400.0,1000.0,2050,2643.33,16.0,16.143,Weekly,42.0,6342.78,2050.0,Full-Time Employment,3.0,0.0,0.1319,1.0,4802.75,314.0,314.4466,165.21,MoneySpot,0.0,4650417,2.0,False,Living Expenses,Green,0.0,9274.0,6342.78
0062x00000EDWmLAAX,0012x00000d8JGbAAM,Huntly,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.4,97.96,1121.8183,4.0,0.0,0.0,2.0,4.0,1875.8866,0.0,1.0,97.7679,208.4318,930.0,1.0,0.0,0.0,1.0,6393.31,899.0,1720.0,2100,2805.03,13.0,25.143,Fortnightly,32.0,2681.94,2100.0,Full-Time Employment,5.0,0.0,0.8352,1.0,0.0,986.0,1129.4933,215.78,MoneySpot,-0.28,5949421,0.0,False,Living Expenses,Orange,13.0,3211.0,2681.94
0062x00000D1uOOAAZ,0012x000003DtvUAAS,Freeling,SA,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,61.87,47.6666,2.0,0.0,0.0,5.0,2.0,4475.8415,9.0,13.0,76.3084,2033.64,2150.58,0.0,0.46,0.0,0.0,1995.5,1499.0,0.0,2050,2591.3,7.0,14.429,Fortnightly,23.0,2912.69,2050.0,Full-Time Employment,9.0,0.0,0.0989,5.0,2711.52,98.0,529.4266,370.19,MoneySpot,,4417464,3.0,False,Vehicle Expenses,Orange,0.0,5850.0,2912.69
0062x00000E6UY4AAN,0010K00001wTyN4QAK,Coraki,NSW,Australia,Closed Lost,Existing Client-Granted Loan Before,21.54,69.47,151.5358,1.0,0.0,2.0,5.0,2.0,3786.8147,2.0,10.0,0.0,555.85,701.9,0.0,0.16,0.0,0.0,1003.17,400.0,75.0,2500,3026.05,3.0,13.714,Monthly,54.0,3948.48,2500.0,Unemployed,2.0,0.0,0.1319,0.0,1111.7,130.0,199.5333,1008.69,MoneySpot,,5743274,2.0,True,Vehicle Expenses,Orange,1346.0,6248.0,3948.48
0062x00000EN6KAAA1,0012x00000iIAKTAA4,Inverell,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,22.05,93.63,901.8868,1.0,1.0,4.0,3.0,1.0,6693.2029,2.0,8.0,0.0,1043.0408,1088.05,1.0,0.0,0.0,0.0,4853.33,599.0,400.0,2050,2761.18,26.0,26.143,Weekly,57.0,7060.54,2100.0,Full-Time Employment,2.0,0.0,0.044,1.0,6246.1066,269.0,1273.2866,106.21,Financier-2,-0.01,6150969,2.0,False,Medical Expenses,Green,2074.0,9402.0,7060.54
0062x00000E4Jk9AAF,0012800001SDUAtAAP,Bondi Beach,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.71,23.9,216.8333,4.0,0.0,0.0,4.0,4.0,3215.24,0.0,25.0,0.0,964.572,963.72,0.0,0.0,0.0,0.0,0.0,599.0,0.0,2050,2617.83,8.0,16.571,Fortnightly,37.0,8638.58,2050.0,,0.0,0.0,0.033,0.0,4151.3933,37.0,521.4733,333.18,MoneySpot,0.0,5556589,0.0,False,Living Expenses,Green,31.0,4315.0,8638.58
0062x00000E4rc3AAB,0012x00000BFk2AAAT,Mitcham,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,53.72,2312.1355,2.0,0.0,0.0,4.0,2.0,4304.8003,0.0,37.0,98.2788,1553.9828,1528.54,0.0,1.16,0.0,0.0,2725.67,1499.0,400.0,2050,2752.48,13.0,25.286,Fortnightly,28.0,4939.8,2050.0,Full-Time Employment,0.0,0.0,0.044,0.0,3625.96,530.0,2551.7566,211.74,Financier-2,0.0,5604240,0.0,False,Living Expenses,Orange,0.0,5939.0,4939.8
0062x00000FHVofAAH,0010K000021EJtLQAW,Nedlands,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,1.1,75.66,8613.6866,2.0,0.0,4.0,3.0,2.0,14126.8186,0.0,79.0,813.1058,3981.6914,3482.54,1.0,0.0,0.0,0.0,6500.0,1499.0,2400.0,2500,3178.15,10.0,19.429,Fortnightly,57.0,18395.76,2500.0,Full-Time Employment,0.0,0.0,0.3297,0.0,9511.0633,2132.0,14088.6666,317.82,MoneySpot,0.0,7177902,0.0,False,Home Maintenance & Repairs,Green,220.0,19919.0,18395.76
0062x00000ExCbaAAF,0010K00002CPx6DQAT,LIGHTNING RIDGE,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,26.3,96.99,1774.9986,1.0,0.0,2.0,3.0,1.0,10300.2388,1.0,36.0,997.0402,761.1111,250.0,1.0,0.0,0.0,1.0,2600.0,599.0,510.0,2050,2752.33,13.0,25.286,Fortnightly,51.0,8946.46,2050.0,Part-Time Employment,1.0,0.0,0.0,1.0,5132.19,1383.0,2784.8966,211.72,MoneySpot,0.0,6646471,1.0,False,Vehicle Expenses,Orange,2342.0,8903.0,8946.46
0062x00000Dt66SAAR,0012x00000g82vMAAQ,Sarina,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.28,63.11,4116.4477,2.0,0.0,0.0,2.0,2.0,4406.1931,0.0,34.0,844.2181,2006.5766,1964.3,0.0,0.0,0.0,0.0,0.0,599.0,600.0,2050,2631.44,8.0,15.143,Fortnightly,31.0,4406.19,2050.0,,0.0,0.0,0.0,0.0,4013.1533,777.0,4646.2066,328.94,MoneySpot,0.0,5285954,0.0,False,Home Maintenance & Repairs,Orange,13.0,4514.0,4406.19
0062x00000F3z0GAAR,0012x00000lGvNQAA0,Blacktown,NSW,Australia,Loan Paid,Existing Client-No Loan Granted Ever,0.0,68.72,1778.5851,1.0,0.0,0.0,3.0,1.0,5377.628,2.0,49.0,416.3509,873.637,871.69,0.0,0.0,0.0,1.0,0.0,400.0,2040.0,2050,2623.33,14.0,14.286,Weekly,29.0,10235.22,2050.0,,2.0,0.0,0.044,1.0,0.0,361.0,3585.4266,187.39,MoneySpot,-0.24,7096907,0.0,False,Medical Expenses,Orange,0.0,6793.0,10235.22
0062x00000D80ieAAB,0012x00000SHe1JAAT,Boronia Heights,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,52.8,5606.8283,4.0,1.0,0.0,5.0,4.0,6003.0233,12.0,97.0,765.4187,2251.1337,3422.46,1.0,0.0,0.0,0.0,8507.71,899.0,800.0,2050,2646.85,16.0,16.286,Weekly,52.0,17156.73,2500.0,Self Employed,12.0,0.0,0.2967,4.0,7987.1433,1646.0,8400.36,165.43,MoneySpot,0.0,4510000,10.0,False,Vehicle Expenses,Orange,0.0,10241.0,17156.73
0062x00000ExQJcAAN,0012x00000dAK1wAAG,Withers,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.2,42.99,1426.597,1.0,0.0,0.0,3.0,1.0,16168.2187,0.0,61.0,669.3474,2832.4666,5415.22,0.0,0.0,0.0,1.0,3483.07,899.0,175.0,2050,2639.68,16.0,16.0,Weekly,34.0,6692.94,2050.0,Full-Time Employment,0.0,0.0,0.033,0.0,3849.9033,1041.0,1432.0566,164.98,MoneySpot,0.0,6661663,0.0,False,Vehicle Expenses,Green,14.0,6700.0,6692.94
0062x00000DZvX2AAL,0012x000002cEzFAAU,Clayton,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,25.23,84.17,3061.7151,4.0,2.0,1.0,5.0,4.0,8789.7583,17.0,38.0,2507.9723,1467.1516,1511.9,0.0,0.0,0.0,0.0,0.0,400.0,500.0,2050,2739.12,12.0,23.714,Fortnightly,43.0,6107.84,2050.0,,17.0,0.0,0.0989,3.0,5215.49,3410.0,3957.2766,228.27,QuickCash,0.0,5125192,13.0,False,Vehicle Expenses,Orange,2405.0,9529.0,6107.84
0062x00000EcxaGAAR,0012x00000lGJ8pAAG,Ipswich,QLD,Australia,Closed Lost,New Client-New Loan,0.0,85.43,1050.4969,4.0,2.0,0.0,3.0,4.0,4604.6466,0.0,2.0,0.0,192.7384,500.0,1.0,0.0,0.0,1.0,7800.0,599.0,2086.0,2050,2567.0,10.0,9.857,Weekly,30.0,12363.73,2050.0,Full-Time Employment,13.0,0.0,0.022,7.0,0.0,0.0,1637.2066,256.7,MoneySpot,,6389501,9.0,False,Home Maintenance & Repairs,Orange,0.0,5119.0,12363.73
0062x00000Ewb1QAAR,0010K00001igw16QAA,Killarney Vale,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,98.79,952.1997,0.0,0.0,0.0,0.0,0.0,575.744,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2967.0,400.0,600.0,2050,2737.43,24.0,24.143,Weekly,26.0,7775.25,2050.0,Full-Time Employment,0.0,0.0,0.0659,0.0,0.0,1037.0,1037.01,114.06,MoneySpot,-0.15,6600367,0.0,False,Vehicle Expenses,Orange,0.0,2537.0,7775.25
0062x00000ENdMAAA1,0012x00000cmQH7AAM,Moorak,SA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,50.77,1131.3066,2.0,0.0,0.0,3.0,2.0,2840.8223,0.0,0.0,529.4383,1307.5571,1316.42,0.0,0.0,0.0,1.0,0.0,899.0,0.0,2050,2739.26,12.0,23.714,Fortnightly,43.0,2840.82,2050.0,Part-Time Employment,3.0,0.0,0.022,0.0,0.0,1186.0,1209.95,228.28,MoneySpot,0.0,6190511,0.0,False,Home Maintenance & Repairs,Orange,0.0,3068.0,2840.82
0062x00000DJ8TyAAL,0012x00000e0EynAAE,Varsity Lakes,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,79.48,3808.5493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,280.0,2050,2654.99,17.0,17.143,Weekly,38.0,1910.87,2050.0,Full-Time Employment,13.0,0.0,0.033,11.0,0.0,256.0,5777.64,156.18,MoneySpot,0.01,4873318,0.0,False,Living Expenses,Orange,0.0,8396.0,1910.87
0062x00000EN0IxAAL,0010K00002BRNjPQAX,Herdsmans Cove,TAS,Australia,Loan Paid,Existing Client-No Loan Granted Ever,25.52,54.88,3172.075,1.0,0.0,2.0,4.0,1.0,7608.5504,0.0,73.0,858.0977,633.0871,787.0,0.0,0.52,0.0,0.0,0.0,1499.0,400.0,2050,2744.39,24.0,24.429,Weekly,26.0,6110.88,2050.0,,0.0,0.0,0.0,0.0,5668.6433,653.0,3235.1933,114.35,MoneySpot,-0.13,6143703,0.0,False,Vehicle Expenses,Orange,2714.0,10634.0,6110.88
0062x00000E4zNwAAJ,0012x00000dzqa8AAA,Airport West,VIC,Australia,Closed Lost,Existing Client-No Loan Granted Ever,37.61,66.34,794.4046,2.0,1.0,2.0,3.0,2.0,1674.6588,5.0,16.0,0.0,575.8683,182.5,0.0,0.95,0.0,0.0,0.0,599.0,550.0,2050,2651.84,8.0,16.0,Fortnightly,35.0,1674.66,2050.0,,5.0,0.0,0.1099,1.0,1151.7366,0.0,916.0766,331.48,QuickCash,,5615002,5.0,True,Relocation Expenses,Orange,1421.0,3778.0,1674.66
0062x00000FVZ4TAAX,0012x00000Trhf8AAB,Edmondson Park,NSW,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,49.67,2679.273,2.0,0.0,0.0,3.0,2.0,4987.4632,0.0,31.0,0.0,1819.9842,1745.68,1.0,12.89,0.0,0.0,3377.83,400.0,1640.0,2050,2648.46,8.0,15.857,Fortnightly,38.0,4920.8,4000.0,Full-Time Employment,0.0,0.0,0.0,0.0,4246.63,2534.0,4120.41,331.06,Financier-2,,7602638,0.0,False,Home Maintenance & Repairs,Orange,0.0,8447.0,4920.8
0062x00000FUXkvAAH,0012x00000g8GdKAAU,Coorparoo,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.38,15.46,923.4166,2.0,0.0,0.0,2.0,2.0,7335.3075,0.0,0.0,0.0,2225.4516,2119.44,0.0,0.0,0.0,1.0,1785.58,400.0,385.0,2050,2621.33,8.0,14.714,Fortnightly,54.0,7335.31,2050.0,Full-Time Employment,0.0,0.0,0.0,0.0,0.0,0.0,1161.65,327.67,MoneySpot,0.0,7518709,0.0,False,Other Expenses,Orange,28.0,7262.0,7335.31
0062x00000ELW4BAAX,0012x00000GbrOrAAJ,Largs North,SA,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,12.48,1146.7516,2.0,0.0,0.0,3.0,2.0,4718.428,2.0,51.0,978.2945,2171.77,2100.08,1.0,0.48,0.0,0.0,0.0,400.0,1200.0,2050,2648.19,8.0,15.857,Fortnightly,50.0,4718.43,2050.0,,2.0,0.0,0.022,0.0,4343.54,1625.0,1930.1566,331.03,MoneySpot,,6038118,2.0,False,Living Expenses,Green,0.0,6659.0,4718.43
