id,StageName,Opportunity_Origin__c,DNB_Scoring_Rate__c,Current_Balance__c,Applicant_Type__c,Opp_number__C,Multiple_Lenders_Hardship__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,DP_Monthly_avg_of_SACC_repayments__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_Primary_income_last_pay_date__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Last_pay_date_for_largest_inc_src_302__c,Largest_income_source_day_of_week__c,Next_pay_date_for_largest_income_source__c,Frequency_for_largest_income_source__c,Primary_regular_benefit_last_pay_date__c,loan_dishonours__c,Primary_regular_benefit_monthly_amount__c,Courts_and_Fines_transactions__c,Total_monthly_income_ongoin_Reg_231__c,DP_Total_Monthly_Benefit_Income__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,DP_Budget_Management_Services__c,Hardship_Indicator_Gambling__c,DP_Monthly_rent_amount_236__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,Deposits_since_last_SACC_dishonour__c,SACC_commitments_due_next_month__c,Total_monthly_credits__c,agency_collection_providers__c,Collection_agency_transactions__c,Average_monthly_amount_of_Courts_and_Fin__c,Courts_and_Fines_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Deposits_since_last_dishonour__c,Income_source_is_other_income_549__c,Bank_Report_Gov_Benefit__c,Income_source_is_a_government_benefit__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Summary_Total__c,Loan_Amount__c,Total_Repayment_Amount__c,Salary_Gov_Allowances_all_types_2117__c,Dishonours_For_Last_30_Days_DP907__c,DP_Days_in_Overdrawn_For_Period__c,Dishonours_203__c
0062x00000EcVJRAA3,Closed Lost,QuickCash,,,New Client-New Loan,6361127,0,0,91.16,0,0,4,28-08-2023,0,0,28-08-2023,1,,4,,0,0,0,846.1499,0,0,0,0,0,0,0,109.475,200,22,0,1089,0,0,0,0,0,0,22,1,0,0,1408.33,400,1,1007.33,500,640,6500.12,0,0.011,0
0062x00000EcXO4AAN,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,6362851,0,0.51,95.63,0,0,2,23-08-2023,0,0,23-08-2023,3,06-09-2023,2,,0,0,0,4686.5637,28,2,7,0,0,0,0,1136.7985,1211.82,7,0,5416,0,0,0,0,0,0,3,0,0,0,0,2000,0,-2000,500,640,2472.69,0,0.5055,2
0062x00000EcXHLAA3,Closed Lost,QuickCash,,,New Client-New Loan,6362556,440.54,0,91.83,123,202.7001,1,28-08-2023,2,0,28-08-2023,1,04-09-2023,1,,3,0,0,256.0833,0,0,0,0,5.46,0,0,46.4615,58,13,2.33,8442,0,0,0,0,0.13,0,13,1,0,0,2049.67,400,100,1549.67,500,640,2510.1266,2,0.0659,6
0062x00000ELc4MAAT,Bad Debt Watch,QuickCash,,760,Existing Client-No Loan Granted Ever,6047561,4.83,0,96.92,0,217.2601,1,27-07-2023,1,0,27-07-2023,4,03-08-2023,1,,6,0,0,4581.3327,0,3,3,0,0,0,0,952.1538,907,13,0,6115,0,0,0,0,0,0,2,0,0,0,2322.67,400,420,1502.67,500,640,4968.7633,3,0.1868,12
0062x00000EcWyiAAF,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,6362345,1.67,84.68,98.99,21,0,0,,0,2,21-08-2023,1,04-09-2023,2,21-08-2023,0,1276.4932,0,1276.4932,1266,0,3,0,0,0,0,587.5366,590.91,1,0,1495,0,0,0,0,0,0,1,0,1,1,1126.67,400,200,526.67,500,640,1398.7066,0,0.022,0
0062x00000EcY6hAAF,Closed Lost,QuickCash,,,New Client-New Loan,6363195,1.63,13.85,94.85,0,0,2,23-08-2023,0,2,23-08-2023,3,06-09-2023,2,02-08-2023,0,1111.5101,0,5173.101,916,0,0,0,0,0,0,753.1314,1088.35,7,0,6613,0,0,0,0,0,0,7,0,0,0,0,0,100,-100,500,640,1798.2966,7,0.8901,22
0062x00000DVueMAAT,Bad Debt Watch,QuickCash,,586.68,Existing Client-No Loan Granted Ever,5488711,4.93,26.25,73.64,35,85.0884,2,01-06-2023,1,2,01-06-2023,4,15-06-2023,2,26-05-2023,5,1405.2074,0,5334.49,1294,5,10,0,0,0,32.5893,816.7814,950.42,1,0.66,4929,0,0,0,0,0,0,1,0,0,0,2123.33,400,120,1603.33,500,640,1639.2466,0,0.3407,0
0062x00000EcY4iAAF,Closed Lost,QuickCash,,,New Client-New Loan,6363204,25.97,11.83,40.94,0,0,1,22-08-2023,0,2,22-08-2023,2,29-08-2023,1,08-08-2023,0,1551.2195,0,3605.1228,1085,0,0,0,1.79,0,0,755.2137,1499,8,0,9165,0,0,0,0,0.39,0,8,1,0,0,1300,400,400,500,500,640,878.24,0,0.2747,2
0062x00000EcYD5AAN,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,6363283,1.93,39.06,84.3,0,0,0,,0,4,25-08-2023,5,,4,25-08-2023,0,774.03,0,1110.8337,1136,2,1,0,1.03,0,0,290.2612,220,0,0,2908,0,0,0,0,0.28,0,0,0,1,1,442,400,200,-158,500,640,0,5,0.2308,9
0062x00000EcYT7AAN,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,6363434,23.73,83.81,76.08,525,525.4333,2,29-08-2023,0,1,25-08-2023,5,01-09-2023,1,25-08-2023,10,2211.1243,0,2522.5848,2300,18,43,0,0,0,556.549,436.1673,1561.47,1,20.28,2744,0,0,0,0,0,0,1,0,1,1,1733.33,400,124,1209.33,500,640,0,2,0.1758,14
0062x00000EbzHWAAZ,Closed Lost,QuickCash,LARGELY COMPLIANT,,Existing Client-No Loan Granted Ever,6324664,60.05,1.69,54.93,506,2108.6595,2,17-08-2023,0,0,17-08-2023,4,31-08-2023,2,,0,0,0,3948.8075,88,0,48,0,0.2,0,0,1389.6283,1270.61,6,0,5178,0,0,0,0,0.12,0,6,1,0,0,1600,2000,1000,-1400,500,640,4047.6733,0,0.044,3
0062x00000EcYaXAAV,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,6363504,0,89.28,94.23,0,0,4,10-08-2023,0,2,29-08-2023,3,12-09-2023,2,29-08-2023,0,1435.7877,0,1529.131,1542,0,0,0,1.53,0,0,660.8557,663.4,3,0,1727,0,0,0,0,1.27,0,3,0,1,1,1776.67,400,200,1176.67,500,640,1883.89,0,0,1
0062x00000EcNO2AAN,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,6352289,5,87.98,61.76,0,0,1,23-08-2023,0,4,17-08-2023,4,,4,17-08-2023,0,1465.8766,0,4203.3586,3938,1,2,0,6.82,0,0,549.7037,371.72,12,0,4476,0,0,0,0,2.23,0,11,0,1,1,0,599,808,-1407,500,640,3296.3333,4,0.5275,6
0062x00000EcYf4AAF,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,6363629,14.21,0,91.67,0,455.7565,4,21-08-2023,0,0,21-08-2023,1,,4,,12,0,5,5948.6798,0,17,7,0,0,0,0,1218.5622,1479.49,9,0,10131,1,15,48,3,0,0,9,0,0,0,5200,599,200,4401,500,640,5098.82,0,0.3516,1
0062x00000EcYlLAAV,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,6363618,60.54,0,68.6,0,466.3168,1,16-08-2023,0,0,16-08-2023,3,23-08-2023,1,,2,0,0,1095.3958,0,1,1,0,0,0,0,193.3333,195,3,0,4340,0,0,0,0,0,0,3,1,0,0,4550,400,1560,2590,500,640,2212.66,0,0,0
0062x00000EcFabAAF,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,6345257,0,0,100,0,126.22,0,,0,0,,0,,0,,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2767,0,0,0,0,0,0,0,0,0,0,4108.83,899,0,3209.83,500,640,5120.6533,0,0,0
0062x00000EcYLdAAN,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,6363379,0,0,9.72,117,463.8542,0,,0,0,,0,,0,,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,4374,0,0,0,0,0.94,0,0,0,0,0,3726.67,599,1000,2127.67,500,640,6106.0033,0,0,0
0062x00000EcYg7AAF,Closed Lost,QuickCash,,,New Client-New Loan,6363753,0,69.92,96.7,0,0,0,,0,2,10-08-2023,4,24-08-2023,2,10-08-2023,0,1314.8668,0,1314.8668,1439,0,0,0,0,0,0,605.2,605.2,0,0,2058,0,0,0,0,0,0,0,0,1,1,1300,400,300,600,500,640,0,1,0.011,2
0062x00000EcNOqAAN,Closed Lost,MoneySpot,,,Existing Client-Granted Loan Before,6352296,42.62,0.26,30.94,458,3616.6226,2,17-08-2023,0,0,17-08-2023,4,31-08-2023,2,,0,0,3,9172.1397,27,5,38,0,0,0,0,4221.6983,3039.47,6,0,10171,1,1,250,1,0,0,0,0,0,0,6292,899,1730,3663,500,640,3557.4966,0,0.044,3
0062x00000EcZ3UAAV,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,6363796,0,100,82.88,0,0,0,,0,2,07-08-2023,1,21-08-2023,2,07-08-2023,11,990.5826,0,990.5826,1039,0,0,0,0,0,0,455.94,338.1,0,0,1039,0,0,0,0,0,0,0,0,1,1,2296.67,2000,240,56.67,500,640,0,1,0.022,2
0062x00000EcWkIAAV,Closed Lost,QuickCash,,,New Client-New Loan,6362169,2.23,68,76.01,50,0,1,11-08-2023,0,4,18-08-2023,5,,4,18-08-2023,0,2225.2,0,3075.2232,2232,0,0,0,0,0,0,834.45,815.9,6,0,3282,0,0,0,0,0,0,6,0,1,1,1083.33,400,120,563.33,500,640,2265.18,0,0,0
0062x00000EcZF6AAN,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,6363927,6.03,95.06,91.2,0,84.3133,4,23-08-2023,0,2,22-08-2023,2,05-09-2023,2,22-08-2023,0,1398.9648,0,1399.8281,1502,0,0,0,0,0,0,643.9071,701.9,3,0,1580,0,0,0,0,0,0,3,0,1,1,1460.33,400,100,960.33,500,640,4930.7033,0,0,0
0062x00000EcZB9AAN,Closed Lost,QuickCash,,,New Client-New Loan,6363890,0,97.25,95.11,0,0,0,,0,2,25-08-2023,4,08-09-2023,2,25-08-2023,0,1241.8121,0,1379.1454,1419,0,0,0,0,0,0,530.7471,1583.23,0,0,1459,0,0,0,0,0,0,0,0,1,1,1343.33,400,100,843.33,500,640,6299.02,5,0.3187,8
0062x00000EcM3hAAF,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,6351435,3.48,11.75,55.09,0,0,2,23-08-2023,0,2,23-08-2023,3,06-09-2023,2,07-08-2023,0,363.1445,0,2774.5687,345,0,0,0,0,0,0,1109.9171,1455.53,7,0,2935,0,0,0,0,0,0,7,0,0,0,3358.33,400,400,2558.33,500,640,8476.33,1,0.1429,3
0062x00000EcZNAAA3,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,6364001,0.59,9,98.15,0,0,4,29-08-2023,0,2,29-08-2023,2,,4,22-08-2023,0,722.5175,0,5385.854,670,0,0,0,0,0,0,320.1724,14,29,0,7438,0,0,0,0,0,0,29,1,0,0,0,2000,186,-2186,500,640,4393.6266,0,0.1319,0
0062x00000EcZYIAA3,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,6364113,42,0,98.95,566,450.4281,1,23-08-2023,4,0,23-08-2023,3,30-08-2023,1,,22,0,0,3246.7176,0,50,47,0,4.26,0,99.8047,686.8538,756,0,2.22,4487,0,0,0,0,2.83,0,0,0,0,0,0,1500,300,-1800,500,640,4117.18,0,0.022,0
0062x00000EcZdNAAV,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,6364162,10.47,63.11,97.42,154,108.63,4,25-08-2023,0,4,15-08-2023,2,,4,15-08-2023,1,1468.8433,0,4113.3598,3274,3,10,0,0,0,108.631,489.6144,459.29,14,2.09,5187,0,0,0,0,0,0,5,0,1,1,0,2000,100,-2100,500,640,2935.9966,1,0.0769,4
0062x00000EcZllAAF,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,6364261,1.15,83.04,97.81,0,0,0,,0,2,09-08-2023,3,23-08-2023,2,09-08-2023,0,1459.854,0,1636.524,1582,0,0,0,4.32,0,0,671.9333,656.7,0,0,1905,0,0,0,0,3.31,0,0,0,1,1,0,2000,400,-2400,500,640,2350.78,0,0.7473,1
0062x00000EcZjaAAF,Closed Lost,QuickCash,,,New Client-New Loan,6364233,0,18.25,95.41,0,0,0,,0,4,15-08-2023,2,,4,15-08-2023,0,1383.6833,0,1722.0133,1496,0,0,0,0,0,0,593.0071,450.5,0,0,8196,0,0,0,0,0,0,0,0,1,1,1950,400,1,1549,500,640,4067.5366,0,0.6374,0
0062x00000EcZceAAF,Closed Lost,QuickCash,,,New Client-New Loan,6364154,0,0,84.77,0,0,0,,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18893,0,0,0,0,0.14,0,0,0,0,0,1677,400,200,1077,500,640,5361.6233,0,0,8
0062x00000EcRziAAF,Closed Lost,QuickCash,LARGELY COMPLIANT,,New Client-New Loan,6357319,91.59,0,96.06,37,119.4918,1,23-08-2023,0,0,23-08-2023,3,30-08-2023,1,,0,0,0,138.7033,0,0,0,0,69.5,0,119.494,12.374,36.28,15,5.57,2146,0,0,0,0,2,0,15,1,0,0,1230.67,400,400,430.67,500,640,853.8833,0,0.011,0
0062x00000EDUeKAAX,Closed Lost,Financier-2,,,New Client-New Loan,5947866,14.56,17.23,12.66,0,325.3497,0,,0,2,06-07-2023,4,20-07-2023,2,06-07-2023,0,1028.6336,0,1028.6336,473,0,3,0,1.46,0,0,473.4533,701.9,0,0,2744,0,0,0,0,0.55,0,0,0,1,1,1516.67,400,0,1116.67,500,640,3783.1433,0,0.0989,0
0062x00000EDVEcAAP,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,5948280,30.34,30.54,92.6,795,673.5101,2,27-06-2023,2,2,27-06-2023,2,11-07-2023,2,26-06-2023,9,1737.8775,1,12261.4938,3366,0,7,0,0,0,806.0417,1383.044,926.5,5,7.31,11021,1,2,33,1,0,0,5,0,0,0,0,0,200,-200,500,640,3256.6666,1,0.022,2
0062x00000EDUwdAAH,Closed Lost,QuickCash,,,Existing Client-Granted Loan Before,5948063,8.93,93.53,99.55,155,176.8971,0,,3,2,23-06-2023,5,07-07-2023,2,23-06-2023,5,1733.5157,0,1733.5157,1648,5,12,0,5.36,0,71.3705,740.9,740.9,0,9.54,1762,0,0,0,0,5.28,0,0,0,1,1,0,400,100,-500,500,640,346.8533,0,0.2088,7
0062x00000EDVAfAAP,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,5948234,0,0,36.41,0,20,0,,1,0,,0,,0,,5,0,0,0,0,5,7,0,0,0,0,0,0,0,0,3107,1,3,0,0,0.9,0,0,0,0,0,0,0,1000,-1000,500,640,1634.4633,0,0.1099,0
0062x00000EDVFfAAP,Closed Lost,Financier-2,,,Existing Client-No Loan Granted Ever,5948291,0,46.49,87.18,0,0,0,,0,2,30-06-2023,5,14-07-2023,2,30-06-2023,0,1250.7029,0,1733.0095,722,0,0,0,5.52,0,0,575.6666,609,0,0,1553,0,0,0,0,4.44,0,0,0,1,1,1603.33,400,700,503.33,500,640,2452.8,0,0,0
0062x00000EDQEXAA5,Closed Lost,QuickCash,,,New Client-New Loan,5942551,0,52.11,93.82,0,0,4,11-07-2023,0,2,04-07-2023,2,18-07-2023,2,04-07-2023,0,645.4903,0,752.4902,666,0,0,0,0,0,0,318.325,363.17,4,0,1278,0,0,0,0,0,0,4,0,1,1,260,400,1,-141,500,640,1439.1333,0,0.1319,0
0062x00000EDVUkAAP,Closed Lost,Financier-2,,,New Client-New Loan,5948461,0,80.77,92.65,0,0,4,18-07-2023,0,2,19-07-2023,3,02-08-2023,2,19-07-2023,0,657.4653,0,745.2653,706,0,0,0,0,0,0,302.6142,295.4,5,0,874,0,0,0,0,0,0,5,0,1,1,2.17,400,50,-447.83,500,640,6431.4866,0,0.011,0
0062x00000EDVSGAA5,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,5948541,4.67,50.73,98.86,0,93.8567,4,11-07-2023,0,2,15-07-2023,6,29-07-2023,2,15-07-2023,0,1388.5208,0,2981.2946,2177,0,9,0,1.8,0,0,639.1,639.1,4,0,4291,1,11,0,0,0.58,0,4,0,1,1,0,899,0,-899,500,640,3720.8133,0,0,0
0062x00000EDVe6AAH,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,5948566,151.34,0,55.74,0,489.1028,1,12-07-2023,0,0,12-07-2023,3,19-07-2023,1,,6,0,0,311.6666,0,9,44,1,11.87,0,0,93.5,20,10,0,7337,0,0,0,0,0.5,0,0,1,0,0,6066.67,400,560,5106.67,500,640,4586.9566,2,0.044,15
0062x00000EDVF6AAP,Closed Lost,Financier-2,,,Existing Client-No Loan Granted Ever,5948284,11.28,99.21,99.58,132,172.0701,0,,1,2,19-07-2023,3,02-08-2023,2,19-07-2023,5,1169.7367,0,1176.4433,1256,5,5,0,0,0,0,538.4,538.4,0,0,1266,0,0,0,0,0,0,0,0,1,1,1384.5,400,0,984.5,500,640,804.84,6,0.0989,13
0062x00000EDV7mAAH,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,5948347,2.17,28.22,95.46,80,80,2,07-07-2023,1,4,07-07-2023,5,21-07-2023,2,18-07-2023,4,1582.7933,2,6046.6859,1650,5,5,0,0,0,79.3478,1706.5,1184,0,1.36,5845,0,0,17,1,0,0,0,0,0,0,4821.61,400,50,4371.61,500,640,0,2,0.0989,7
0062x00000EDVxDAAX,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,5948803,6.47,78.23,91.67,90,0,0,,0,4,12-07-2023,3,,4,12-07-2023,0,1391.2833,0,1391.2833,1391,0,0,0,0,0,0,596.2642,699.65,0,0,1778,0,0,0,0,0,0,0,0,1,1,0,400,200,-600,500,640,2463.85,0,0,0
0062x00000EDWIQAA5,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,5949071,0,28.32,81,0,0,2,03-07-2023,0,2,03-07-2023,1,17-07-2023,2,22-06-2023,0,683.167,0,1631.8136,637,0,0,0,0,0,0,622.865,500,4,0,2249,0,0,0,0,0,0,4,1,0,0,650,400,100,150,500,640,652.3233,0,0,0
0062x00000EDVTrAAP,Closed Lost,Financier-2,,,Existing Client-No Loan Granted Ever,5948453,46.13,73.53,78.39,489,850.7475,1,13-07-2023,0,2,10-07-2023,1,24-07-2023,2,10-07-2023,0,1758.6612,0,3272.1111,3062,0,16,0,0.97,0,240.6863,809.4666,837.3,14,7.83,4164,0,0,0,0,0.41,0,14,0,1,1,938.17,0,110,828.17,500,640,3098.34,0,0.0549,0
0062x00000EDW5rAAH,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,5948933,2.73,0,49.52,0,367.3877,1,17-07-2023,0,0,17-07-2023,2,24-07-2023,1,,0,0,0,9380.1836,0,0,4,0,0.18,0,0,1013.1053,165.25,13,0,10266,1,5,0,0,0.08,0,13,0,0,0,5633.33,599,1300,3734.33,500,640,0,0,0.011,1
0062x00000EDUtFAAX,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,5948022,0,0,99.75,0,0,4,19-07-2023,0,0,19-07-2023,3,,4,,0,0,0,4334.1665,0,0,0,0,0,0,0,217.1515,21,33,0,4591,0,0,0,0,0,0,33,1,0,0,5746,899,47,4800,500,640,1579.4666,0,0.4945,2
0062x00000EDVG9AAP,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,5948297,25.05,0,99.67,0,210,1,12-07-2023,2,0,12-07-2023,3,19-07-2023,1,,17,0,0,4331.5537,0,19,22,0,0.16,0,0,989.0791,1215.17,12,0,4103,0,0,0,0,0.17,0,2,0,0,0,1367.17,400,780,187.17,500,640,1877.4133,0,0.6813,0
0062x00000EDVWbAAP,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,5948482,12.02,70.94,55.7,299,400.761,4,10-07-2023,0,4,13-07-2023,4,,4,13-07-2023,0,2487.6933,0,3024.1699,2598,0,25,0,2.89,0,176.4967,932.885,1112.6,23,4.82,3662,0,0,0,0,1.97,0,23,0,1,1,1820,400,640,780,500,640,11325.6333,3,0.1648,3
0062x00000EDWOOAA5,Closed Lost,Financier-2,,,Existing Client-No Loan Granted Ever,5949155,0,36.96,83.16,0,0,4,15-07-2023,0,2,06-07-2023,4,20-07-2023,2,06-07-2023,0,995.5648,0,1976.8314,916,0,0,0,0,0,0,458.2333,471.15,4,0,2478,0,0,0,0,0,0,4,0,1,1,1408.33,400,300,708.33,500,640,2918.42,0,0.011,4
0062x00000EDWZvAAP,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,5949281,0,27.33,52.69,0,0,0,,0,0,,0,,0,,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0,1555,1,1,0,0,0,0,0,0,0,0,1698.67,400,800,498.67,500,640,6749,1,0.989,5
0062x00000EDWf5AAH,Closed Lost,Financier-2,,,New Client-New Loan,5949337,0,100,69.63,0,0,0,,0,1,18-07-2023,2,25-07-2023,1,18-07-2023,0,2231.2363,0,3608.1312,2191,0,0,0,6.45,0,0,513.49,281.24,0,0,2191,0,0,0,0,6.57,0,0,0,1,1,2036.67,400,700,936.67,500,640,716.91,0,0.8571,0
0062x00000EDWdTAAX,Closed Lost,MoneySpot,,,Existing Client-Granted Loan Before,5949317,51.99,0,67.89,1002,130.9566,2,26-06-2023,0,0,26-06-2023,1,10-07-2023,2,,2,0,0,5128.2433,0,2,17,0,33.67,0,0,2155.712,2128.31,5,0,5253,0,0,0,0,30.02,0,5,0,0,0,0,400,250,-650,500,640,6129.98,0,0.0659,0
0062x00000D80LpAAJ,Bad Debt Watch,MoneySpot,,580,Existing Client-No Loan Granted Ever,4509715,26.36,0,41.14,731,385.8333,3,12-01-2023,0,0,12-01-2023,4,,3,,0,0,0,6499.8899,0,2,17,0,0.64,0,0,6102.7733,6084.98,3,20.81,8046,1,3,0,0,0.48,0,0,0,0,,3250,1499,640,1111,500,640,4817.7733,3,0.2967,3
0062x00000DWvrxAAD,Bad Debt Watch,QuickCash,,426.68,Existing Client-No Loan Granted Ever,4945156,27.93,0,36.08,0,225.5699,2,22-03-2023,0,0,22-03-2023,5,05-04-2023,2,,0,0,0,2411.8613,0,3,28,0,17.47,0,0,879.98,879.98,7,0,8288,0,0,0,0,4.03,0,1,0,0,0,1984.67,400,100,1484.67,500,640,7015.69,2,0,3
0062x00000EDWrBAAX,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,5949479,0,100,0,0,0,0,,0,4,14-07-2023,5,,4,14-07-2023,0,1060.3333,0,1060.3333,1060,0,0,0,0,0,0,397.625,355.5,0,0,1060,0,0,0,0,0,0,0,0,1,1,721.5,400,100,221.5,500,640,2360.5933,0,0,0
0062x00000EDWu0AAH,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,5949510,22.39,14.53,98.72,0,213.5,4,18-07-2023,2,2,18-07-2023,2,,4,14-07-2023,15,1325.6887,0,4553.5886,1424,15,21,0,74.63,0,0,244,500,30,0,9798,0,0,0,0,18.59,0,1,1,0,0,2383.33,400,750,1233.33,500,640,3545.6133,0,0,0
0062x00000EDX3qAAH,Closed Lost,Financier-2,,,New Client-New Loan,5949619,1.56,28.6,99.57,0,0,4,18-07-2023,0,2,18-07-2023,2,,4,22-06-2023,0,1638.8043,0,4720.0041,1520,0,0,0,0,0,0,80.2129,100,77,0,5314,0,0,0,0,0,0,77,1,0,0,1633.67,400,440,793.67,500,640,4020.9,0,0.2857,0
0062x00000E3gORAAZ,Bad Debt Watch,QuickCash,,679.99,New Client-New Loan,5507275,24.53,0,83.72,0,384.1266,4,25-05-2023,0,0,25-05-2023,4,,4,,0,0,0,5857.6388,0,2,7,0,0.89,0,0,1076.081,1179.66,10,0,13452,0,0,0,0,0.24,0,0,0,0,0,1200,2000,1840,-2640,500,640,0,4,0.4615,6
0062x00000EDX9QAAX,Closed Lost,Financier-2,,,Existing Client-No Loan Granted Ever,5949704,10.75,47.78,97.04,0,141.3887,1,17-07-2023,1,4,11-07-2023,2,,4,11-07-2023,2,589.4166,0,853.2666,603,2,3,0,3.39,0,0,353.65,361.85,13,0,1262,0,0,0,0,1.58,0,1,0,1,1,360,2000,100,-1740,500,640,3071.45,1,0.7912,1
0062x00000EDXGpAAP,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,5949772,0,0,86.74,0,0,4,18-07-2023,0,0,18-07-2023,2,,4,,0,0,0,378.5628,0,16,17,0,0,0,0,42.2013,90,15,0,690,0,0,0,0,0,0,7,1,0,0,1083.33,0,269,814.33,500,640,0,2,0.1319,10
0062x00000D0o5HAAR,Bad Debt Watch,MoneySpot,,626.68,Existing Client-No Loan Granted Ever,4352868,141.69,0,67.11,116,2996.7603,2,15-12-2022,0,0,15-12-2022,5,29-12-2022,2,,9,0,0,4458.9926,0,10,35,0,0.07,0,0,2052.3583,1985.69,6,0,4913,2,12,0,0,0.06,0,1,0,0,,0,899,1760,-2659,500,640,4875.98,0,0,4
0062x00000DXe0HAAT,Bad Debt Watch,QuickCash,,840,Existing Client-No Loan Granted Ever,4987977,98.34,0,54.19,0,26.3966,4,25-03-2023,0,0,25-03-2023,6,,4,,0,0,0,183.3333,0,0,0,0,0,0,0,183.3333,300,3,0,5303,1,1,0,0,0,0,3,1,0,0,0,0,440,-440,500,640,4170.42,0,0.7582,5
0062x00000DV4ugAAD,Bad Debt Watch,MoneySpot,,493.32,Existing Client-No Loan Granted Ever,5416301,23.79,0,16.81,187,586.18,1,26-05-2023,1,0,26-05-2023,5,02-06-2023,1,,8,0,0,3418.5732,0,8,7,0,0.62,0,0,748.3846,781,9,0,3786,1,1,0,0,0.53,0,4,1,0,0,3033.33,400,0,2633.33,500,640,878.7966,0,0.6593,1
0062x00000DVLunAAH,Bad Debt Watch,MoneySpot,,599.99,Existing Client-No Loan Granted Ever,5439826,9.65,0.16,75.52,0,778.0907,1,26-05-2023,0,0,26-05-2023,5,02-06-2023,1,,5,0,0,8123.9011,27,9,34,0,3.26,0,0,1511.3636,1200,11,0,16552,2,18,0,0,1.29,0,1,1,0,0,0,599,450,-1049,500,640,0,0,0.044,3
0062x00000EDXhRAAX,Closed Lost,QuickCash,,,New Client-New Loan,5950120,0,100,93.84,0,0,0,,0,4,11-07-2023,2,,4,11-07-2023,0,1408.77,0,1408.77,1409,0,0,0,0,0,0,845.262,701.9,0,0,1409,0,0,0,0,0,0,0,0,1,1,1538.33,400,200,938.33,500,640,4389.4033,1,0.022,10
0062x00000EDXkVAAX,Closed Lost,QuickCash,,,New Client-New Loan,5950158,0,0,30.4,0,204.75,0,,2,0,,0,,0,,8,0,2,0,0,0,0,0,0,0,0,0,0,1,0,5059,0,0,67,1,0,0,1,0,0,0,242666.67,400,1200,241066.67,500,640,2442.4166,0,0,0
0062x00000ED4s8AAD,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,5917947,25.33,0,33.81,323,2050.7459,2,04-07-2023,0,0,04-07-2023,3,18-07-2023,2,,1,0,0,10269.0373,0,1,14,0,0,0,340.9491,3991.6666,3225,5,3.34,10213,0,0,0,0,0,0,5,1,0,0,0,599,2000,-2599,500,640,627.5566,0,0.4176,0
